x,y,timestamp
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:19 2024
0.78,-0.28,Fri Nov 22 06:16:19 2024
0.78,-0.28,Fri Nov 22 06:16:19 2024
0.78,-0.28,Fri Nov 22 06:16:19 2024
0.78,-0.28,Fri Nov 22 06:16:19 2024
0.78,-0.29,Fri Nov 22 06:16:19 2024
0.78,-0.29,Fri Nov 22 06:16:19 2024
0.78,-0.29,Fri Nov 22 06:16:19 2024
0.78,-0.29,Fri Nov 22 06:16:19 2024
0.77,-0.3,Fri Nov 22 06:16:19 2024
0.77,-0.3,Fri Nov 22 06:16:19 2024
0.77,-0.31,Fri Nov 22 06:16:19 2024
0.77,-0.31,Fri Nov 22 06:16:19 2024
0.77,-0.32,Fri Nov 22 06:16:19 2024
0.76,-0.32,Fri Nov 22 06:16:19 2024
0.76,-0.33,Fri Nov 22 06:16:19 2024
0.76,-0.34,Fri Nov 22 06:16:20 2024
0.76,-0.35,Fri Nov 22 06:16:20 2024
0.75,-0.35,Fri Nov 22 06:16:20 2024
0.75,-0.36,Fri Nov 22 06:16:20 2024
0.75,-0.37,Fri Nov 22 06:16:20 2024
0.74,-0.38,Fri Nov 22 06:16:20 2024
0.74,-0.39,Fri Nov 22 06:16:20 2024
0.73,-0.41,Fri Nov 22 06:16:20 2024
0.73,-0.42,Fri Nov 22 06:16:21 2024
0.73,-0.43,Fri Nov 22 06:16:21 2024
0.72,-0.44,Fri Nov 22 06:16:21 2024
0.72,-0.45,Fri Nov 22 06:16:21 2024
0.71,-0.46,Fri Nov 22 06:16:21 2024
0.71,-0.47,Fri Nov 22 06:16:21 2024
0.7,-0.49,Fri Nov 22 06:16:21 2024
0.7,-0.5,Fri Nov 22 06:16:21 2024
0.69,-0.51,Fri Nov 22 06:16:21 2024
0.69,-0.52,Fri Nov 22 06:16:21 2024
0.68,-0.53,Fri Nov 22 06:16:21 2024
0.68,-0.55,Fri Nov 22 06:16:21 2024
0.67,-0.56,Fri Nov 22 06:16:21 2024
0.67,-0.57,Fri Nov 22 06:16:22 2024
0.66,-0.58,Fri Nov 22 06:16:22 2024
0.65,-0.6,Fri Nov 22 06:16:22 2024
0.65,-0.61,Fri Nov 22 06:16:22 2024
0.64,-0.62,Fri Nov 22 06:16:22 2024
0.63,-0.64,Fri Nov 22 06:16:22 2024
0.63,-0.65,Fri Nov 22 06:16:22 2024
0.62,-0.66,Fri Nov 22 06:16:23 2024
0.61,-0.67,Fri Nov 22 06:16:23 2024
0.61,-0.69,Fri Nov 22 06:16:23 2024
0.6,-0.7,Fri Nov 22 06:16:23 2024
0.59,-0.71,Fri Nov 22 06:16:23 2024
0.59,-0.72,Fri Nov 22 06:16:23 2024
0.58,-0.74,Fri Nov 22 06:16:23 2024
0.57,-0.75,Fri Nov 22 06:16:24 2024
0.57,-0.76,Fri Nov 22 06:16:24 2024
0.56,-0.78,Fri Nov 22 06:16:24 2024
0.55,-0.79,Fri Nov 22 06:16:24 2024
0.54,-0.8,Fri Nov 22 06:16:24 2024
0.54,-0.81,Fri Nov 22 06:16:24 2024
0.53,-0.82,Fri Nov 22 06:16:24 2024
0.52,-0.84,Fri Nov 22 06:16:24 2024
0.51,-0.85,Fri Nov 22 06:16:25 2024
0.5,-0.86,Fri Nov 22 06:16:25 2024
0.5,-0.87,Fri Nov 22 06:16:25 2024
0.49,-0.89,Fri Nov 22 06:16:25 2024
0.48,-0.9,Fri Nov 22 06:16:25 2024
